258, 0, 0, 0, 600, 13
259, 0, 1, 0, 600, 13
260, 0, 0, 0, 600, 13
261, 0, 0, 0, 600, 13
262, 1, 0, 0, 600, 13
263, 0, 0, 0, 600, 13
264, 0, 0, 0, 600, 13
265, 1, 0, 0, 600, 13
266, 0, 0, 0, 600, 13
267, 0, 0, 0, 600, 13
268, 0, 0, 0, 600, 13
269, 1, 0, 0, 600, 13
270, 1, 0, 0, 600, 13
271, 0, 0, 0, 600, 13
272, 1, 0, 0, 600, 13
273, 0, 0, 0, 600, 13
274, 0, 0, 0, 600, 13
275, 0, 0, 0, 600, 13
276, 0, 0, 0, 600, 13
277, 1, 0, 0, 600, 13
278, 0, 0, 0, 600, 13
279, 0, 0, 0, 600, 13
280, 1, 0, 0, 600, 13
281, 0, 0, 0, 600, 13
282, 1, 0, 0, 600, 13
283, 0, 0, 0, 600, 13
284, 0, 0, 0, 600, 13
285, 0, 1, 0, 600, 13
286, 1, 0, 0, 600, 13
287, 0, 0, 0, 600, 13
288, 0, 0, 0, 600, 13
289, 1, 0, 0, 900, 13
290, 1, 0, 0, 900, 13
291, 1, 0, 0, 900, 13
292, 0, 0, 0, 900, 13
293, 0, 0, 0, 900, 13
294, 0, 0, 0, 900, 13
295, 1, 0, 0, 900, 13
296, 0, 0, 0, 900, 14
297, 0, 0, 0, 900, 14
298, 0, 1, 0, 900, 14
299, 0, 0, 0, 900, 14
300, 0, 0, 0, 900, 14
301, 1, 0, 0, 900, 14
302, 0, 0, 0, 900, 14
303, 0, 0, 0, 900, 14
304, 0, 2, 2, 900, 14
305, 0, 0, 0, 900, 14
306, 1, 0, 0, 900, 14
307, 1, 0, 0, 900, 14
308, 2, 0, 0, 900, 14
309, 0, 0, 0, 900, 14
310, 0, 0, 0, 900, 14
311, 0, 0, 0, 900, 14
312, 1, 0, 0, 900, 14
313, 0, 0, 0, 900, 14
314, 0, 0, 0, 900, 14
315, 1, 0, 0, 900, 14
316, 0, 0, 0, 900, 14
317, 0, 1, 0, 900, 14
318, 0, 0, 0, 900, 14
319, 1, 0, 0, 900, 14
320, 0, 0, 0, 900, 14
321, 0, 0, 0, 900, 14
322, 0, 0, 0, 900, 14
323, 0, 0, 0, 900, 14
324, 0, 0, 0, 900, 14
325, 1, 0, 0, 900, 14
326, 0, 0, 0, 900, 14
327, 0, 0, 0, 900, 14
328, 0, 0, 0, 900, 14
329, 1, 0, 0, 900, 14
330, 1, 0, 0, 900, 14
331, 3, 0, 0, 900, 14
332, 0, 0, 0, 900, 14
333, 0, 0, 0, 900, 14
334, 0, 0, 0, 900, 14
335, 3, 0, 0, 900, 14
336, 0, 1, 0, 900, 14
337, 1, 0, 0, 900, 14
338, 0, 1, 1, 900, 14
339, 1, 0, 0, 900, 14
340, 1, 0, 0, 900, 14
341, 0, 0, 0, 900, 14
342, 0, 0, 0, 900, 14
343, 1, 0, 0, 900, 15
344, 0, 0, 0, 900, 15
345, 0, 0, 0, 900, 15
346, 0, 0, 0, 900, 15
347, 2, 0, 0, 900, 15
348, 1, 0, 0, 900, 15
349, 0, 1, 0, 900, 15
350, 0, 0, 0, 900, 15
351, 0, 0, 0, 1300, 15
352, 0, 0, 0, 1300, 15
353, 1, 0, 0, 1300, 15
354, 0, 0, 0, 1600, 15
355, 0, 0, 0, 1600, 15
356, 0, 0, 0, 1900, 15
357, 0, 0, 0, 1900, 15
358, 0, 0, 0, 2200, 15
359, 0, 0, 0, 2200, 15
360, 0, 0, 0, 2600, 15
361, 0, 0, 0, 2600, 15
362, 2, 0, 0, 2900, 15
363, 0, 0, 0, 2900, 15
364, 2, 0, 0, 3200, 15
365, 0, 0, 0, 3200, 15
366, 0, 0, 0, 3200, 15
367, 0, 0, 0, 3600, 15
368, 2, 0, 0, 3900, 15
369, 1, 0, 0, 3900, 15
370, 0, 0, 0, 4200, 15
371, 1, 0, 0, 4500, 15
372, 0, 0, 0, 4500, 15
373, 0, 0, 0, 4900, 15
374, 0, 0, 0, 4900, 15
375, 1, 0, 0, 5200, 15
376, 1, 0, 0, 5500, 15
377, 0, 0, 0, 5500, 15
378, 0, 0, 0, 5900, 15
379, 0, 0, 0, 6200, 15
380, 0, 0, 0, 6200, 15
381, 0, 0, 0, 6500, 15
382, 0, 0, 0, 6800, 15
383, 0, 0, 0, 6800, 15
384, 0, 0, 0, 7200, 15
385, 1, 0, 0, 7200, 15
386, 0, 1, 1, 7500, 15
387, 0, 0, 0, 7500, 15
388, 0, 0, 0, 7800, 15
389, 1, 0, 0, 7800, 15
390, 0, 0, 0, 8200, 15
391, 1, 1, 0, 8500, 15
392, 2, 0, 0, 8500, 15
393, 0, 0, 0, 8500, 15
394, 1, 0, 0, 8800, 15
395, 1, 0, 0, 8800, 15
396, 0, 0, 0, 9100, 15
397, 0, 0, 0, 9500, 15
398, 1, 0, 0, 9500, 15
399, 0, 0, 0, 9800, 15
400, 2, 0, 0, 9800, 15
401, 1, 0, 0, 10100, 15
402, 0, 0, 0, 10400, 15
403, 0, 0, 0, 10400, 15
404, 0, 0, 0, 10800, 16
405, 0, 0, 0, 11100, 16
406, 0, 0, 0, 11100, 16
407, 0, 1, 0, 11400, 16
408, 0, 0, 0, 11400, 16
409, 1, 0, 0, 11800, 16
410, 0, 0, 0, 12100, 16
411, 2, 0, 0, 12100, 16
412, 0, 0, 0, 12400, 16
413, 0, 0, 0, 12400, 16
414, 0, 0, 0, 12700, 16
415, 0, 1, 0, 12700, 16
416, 0, 0, 0, 13100, 16
417, 0, 0, 0, 13400, 16
418, 0, 0, 0, 13400, 16
419, 0, 0, 0, 13700, 16
420, 2, 0, 0, 14100, 16
421, 0, 0, 0, 14100, 16
422, 1, 0, 0, 14400, 16
423, 1, 0, 0, 14400, 16
424, 0, 0, 0, 14700, 16
425, 0, 0, 0, 14700, 16
426, 0, 0, 0, 15000, 16
427, 3, 0, 0, 15000, 16
428, 0, 0, 0, 15400, 16
429, 0, 0, 0, 15700, 16
430, 0, 0, 0, 15700, 16
431, 0, 0, 0, 16000, 16
432, 0, 0, 0, 16400, 16
433, 0, 0, 0, 16400, 16
434, 0, 0, 0, 16700, 16
435, 0, 1, 1, 16700, 16
436, 0, 0, 0, 17000, 16
437, 1, 1, 1, 17300, 16
438, 0, 0, 0, 17300, 16
439, 0, 0, 0, 17700, 16
440, 1, 0, 0, 17700, 16
441, 0, 0, 0, 18000, 16
442, 0, 1, 1, 18300, 16
443, 1, 0, 0, 18300, 16
444, 0, 0, 0, 18700, 16
445, 0, 0, 0, 19000, 16
446, 0, 0, 0, 19000, 16
447, 0, 1, 0, 19300, 16
448, 0, 0, 0, 19300, 16
449, 0, 0, 0, 19600, 16
450, 0, 0, 0, 20000, 16
451, 0, 1, 0, 20000, 16
452, 0, 0, 0, 20300, 16
453, 0, 0, 0, 20600, 16
454, 0, 0, 0, 20600, 16
455, 0, 0, 0, 20900, 16
456, 1, 0, 0, 21300, 16
457, 1, 0, 0, 21300, 16
458, 0, 0, 0, 21600, 16
459, 3, 1, 0, 21600, 16
460, 1, 0, 0, 21900, 16
461, 0, 0, 0, 22300, 16
462, 0, 0, 0, 22300, 16
463, 0, 0, 0, 22600, 16
464, 0, 0, 0, 22900, 16
465, 1, 0, 0, 22900, 16
466, 0, 1, 0, 23200, 16
467, 1, 0, 0, 23600, 16
468, 0, 0, 0, 23600, 16
469, 0, 0, 0, 23900, 17
470, 2, 0, 0, 24200, 17
471, 2, 0, 0, 24200, 17
472, 0, 0, 0, 24600, 17
473, 0, 0, 0, 24900, 17
474, 0, 0, 0, 24900, 17
475, 0, 0, 0, 25200, 17
476, 4, 0, 0, 25200, 17
477, 2, 0, 0, 25500, 17
478, 0, 0, 0, 25900, 17
479, 2, 0, 0, 25900, 17
480, 2, 0, 0, 26200, 17
481, 4, 1, 0, 26500, 17
482, 0, 0, 0, 26500, 17
483, 0, 0, 0, 26900, 17
484, 0, 0, 0, 27200, 17
485, 0, 0, 0, 27200, 17
486, 0, 0, 0, 27500, 17
487, 0, 0, 0, 27800, 17
488, 0, 0, 0, 27800, 17
489, 0, 0, 0, 28200, 17
490, 0, 0, 0, 28500, 17
491, 1, 0, 0, 28500, 17
492, 1, 0, 0, 28800, 17
493, 0, 0, 0, 29100, 17
494, 0, 0, 0, 29100, 17
495, 1, 0, 0, 29500, 17
496, 0, 0, 0, 29500, 17
497, 1, 0, 0, 29800, 17
498, 0, 0, 0, 30100, 17
499, 1, 1, 1, 30500, 17
500, 0, 1, 0, 30500, 17
501, 0, 1, 1, 30800, 17
502, 0, 0, 0, 30800, 17
503, 0, 0, 0, 31100, 17
504, 0, 0, 0, 31400, 17
505, 0, 0, 0, 31400, 17
506, 0, 0, 0, 31800, 17
507, 0, 0, 0, 32100, 17
508, 0, 0, 0, 32100, 17
509, 1, 0, 0, 32400, 17
510, 2, 0, 0, 32800, 17
511, 0, 0, 0, 32800, 17
512, 0, 0, 0, 33100, 17
513, 0, 0, 0, 33400, 17
514, 0, 0, 0, 33400, 17
515, 1, 1, 1, 33700, 17
516, 0, 0, 0, 34100, 17
517, 0, 0, 0, 34100, 17
518, 0, 0, 0, 34400, 17
519, 0, 0, 0, 34700, 17
520, 0, 0, 0, 34700, 17
521, 0, 0, 0, 35100, 17
522, 1, 0, 0, 35100, 17
523, 0, 0, 0, 35400, 17
524, 0, 0, 0, 35400, 17
525, 0, 0, 0, 35700, 17
526, 0, 0, 0, 36000, 17
527, 1, 0, 0, 36400, 17
528, 4, 0, 0, 36400, 17
529, 2, 0, 0, 36700, 17
530, 0, 0, 0, 37000, 17
531, 0, 0, 0, 37400, 17
532, 1, 0, 0, 37400, 17
533, 0, 0, 0, 37700, 17
534, 0, 0, 0, 38000, 17
535, 0, 0, 0, 38000, 17
536, 1, 0, 0, 38300, 17
537, 0, 0, 0, 38300, 17
538, 0, 0, 0, 38700, 17
539, 2, 0, 0, 39000, 18
540, 0, 0, 0, 39300, 18
541, 0, 0, 0, 39300, 18
542, 2, 0, 0, 39600, 18
543, 2, 0, 0, 40000, 18
544, 2, 0, 0, 40000, 18
545, 0, 0, 0, 40300, 18
546, 2, 0, 0, 40600, 18
547, 0, 0, 0, 40600, 18
548, 0, 1, 0, 41000, 18
549, 0, 0, 0, 41000, 18
550, 0, 0, 0, 41300, 18
551, 2, 0, 0, 41600, 18
552, 0, 0, 0, 41600, 18
553, 0, 0, 0, 41900, 18
554, 0, 0, 0, 42300, 18
555, 1, 0, 0, 42300, 18
556, 0, 0, 0, 42600, 18
557, 0, 1, 1, 42900, 18
558, 0, 0, 0, 42900, 18
559, 0, 1, 0, 43300, 18
560, 0, 0, 0, 43600, 18
561, 0, 0, 0, 43600, 18
562, 2, 0, 0, 43900, 18
563, 0, 0, 0, 43900, 18
564, 0, 0, 0, 44200, 18
565, 1, 0, 0, 44600, 18
566, 2, 0, 0, 44600, 18
567, 1, 0, 0, 44900, 18
568, 1, 0, 0, 45200, 18
569, 0, 0, 0, 45200, 18
570, 1, 0, 0, 45600, 18
571, 2, 0, 0, 45900, 18
572, 0, 0, 0, 45900, 18
573, 0, 0, 0, 46200, 18
574, 0, 0, 0, 46500, 18
575, 0, 0, 0, 46900, 18
576, 0, 0, 0, 47200, 18
577, 0, 0, 0, 47200, 18
578, 1, 0, 0, 47500, 18
579, 1, 0, 0, 47500, 18
580, 0, 0, 0, 47900, 18
581, 0, 0, 0, 48200, 18
582, 0, 0, 0, 48200, 18
583, 1, 0, 0, 48500, 18
584, 0, 0, 0, 48800, 18
585, 0, 0, 0, 49200, 18
586, 0, 0, 0, 49200, 18
587, 0, 0, 0, 49500, 18
588, 0, 1, 0, 49800, 18
589, 0, 1, 0, 49800, 18
590, 1, 0, 0, 50100, 18
591, 0, 0, 0, 50500, 18
592, 0, 0, 0, 50800, 18
593, 0, 1, 1, 50800, 18
594, 0, 0, 0, 51100, 18
595, 0, 0, 0, 51100, 18
596, 0, 0, 0, 51500, 18
597, 0, 1, 0, 51800, 18
598, 1, 0, 0, 52100, 18
599, 0, 0, 0, 52400, 18
600, 0, 0, 0, 52400, 18
601, 1, 0, 0, 52800, 18
602, 0, 1, 0, 53100, 18
603, 1, 0, 0, 53100, 18
604, 0, 1, 0, 53400, 18
605, 1, 0, 0, 53800, 18
606, 0, 0, 0, 54100, 18
607, 0, 0, 0, 54100, 18
608, 3, 0, 0, 54400, 18
609, 0, 1, 0, 54700, 19
610, 1, 1, 1, 54700, 19
611, 0, 1, 0, 55100, 19
612, 2, 0, 0, 55400, 19
613, 0, 0, 0, 55400, 19
614, 1, 0, 0, 55700, 19
615, 0, 0, 0, 56100, 19
616, 0, 0, 0, 56400, 19
617, 0, 0, 0, 56700, 19
618, 4, 0, 0, 56700, 19
619, 0, 0, 0, 57000, 19
620, 0, 0, 0, 57400, 19
621, 4, 0, 0, 57700, 19
622, 0, 0, 0, 57700, 19
623, 0, 0, 0, 58000, 19
624, 0, 0, 0, 58300, 19
625, 0, 0, 0, 58300, 19
626, 2, 1, 0, 58700, 19
627, 0, 0, 0, 59000, 19
628, 2, 1, 1, 59300, 19
629, 2, 0, 0, 59700, 19
630, 0, 1, 1, 59700, 19
631, 2, 0, 0, 60000, 19
632, 0, 0, 0, 60300, 19
633, 0, 0, 0, 60600, 19
634, 0, 0, 0, 61000, 19
635, 2, 1, 0, 61300, 19
636, 2, 0, 0, 61600, 19
637, 0, 0, 0, 61600, 19
638, 1, 0, 0, 62000, 19
639, 0, 0, 0, 62000, 19
640, 0, 0, 0, 62300, 19
641, 0, 0, 0, 62600, 19
642, 1, 0, 0, 62900, 19
643, 0, 0, 0, 62900, 19
644, 0, 0, 0, 63300, 19
645, 1, 0, 0, 63600, 19
646, 0, 0, 0, 63600, 19
647, 0, 0, 0, 63900, 19
648, 0, 0, 0, 64300, 19
649, 0, 0, 0, 64600, 19
650, 0, 0, 0, 64900, 19
651, 0, 0, 0, 64900, 19
652, 0, 0, 0, 65200, 19
653, 1, 0, 0, 65600, 19
654, 0, 0, 0, 65900, 19
655, 0, 0, 0, 65900, 19
656, 2, 0, 0, 66200, 19
657, 0, 1, 0, 66600, 19
658, 0, 1, 0, 66900, 19
659, 0, 1, 1, 66900, 19
660, 1, 0, 0, 67200, 19
661, 2, 0, 0, 67500, 19
662, 2, 0, 0, 67900, 19
663, 1, 0, 0, 68200, 19
664, 0, 0, 0, 68500, 19
665, 0, 0, 0, 68800, 19
666, 1, 0, 0, 68800, 19
667, 2, 0, 0, 69200, 19
668, 0, 0, 0, 69500, 19
669, 1, 0, 0, 69500, 19
670, 0, 0, 0, 69800, 19
671, 0, 0, 0, 70200, 19
672, 1, 0, 0, 70500, 19
673, 0, 1, 1, 70800, 19
674, 0, 2, 2, 70800, 19
675, 0, 0, 0, 71100, 19
676, 0, 0, 0, 71500, 19
677, 2, 0, 0, 71800, 19
678, 1, 0, 0, 72100, 19
679, 1, 0, 0, 72100, 19
680, 1, 0, 0, 72500, 19
681, 0, 0, 0, 72800, 19
682, 0, 0, 0, 72800, 19
683, 0, 0, 0, 73100, 19
684, 0, 0, 0, 73400, 20
685, 1, 0, 0, 73800, 20
686, 0, 0, 0, 74100, 20
687, 1, 2, 1, 74100, 20
688, 0, 0, 0, 74400, 20
689, 0, 0, 0, 74800, 20
690, 1, 0, 0, 75100, 20
691, 0, 0, 0, 75100, 20
692, 0, 0, 0, 75400, 20
693, 0, 0, 0, 75700, 20
694, 1, 0, 0, 76100, 20
695, 2, 0, 0, 76400, 20
696, 2, 0, 0, 76700, 20
697, 0, 0, 0, 76700, 20
698, 0, 1, 0, 77000, 20
699, 0, 0, 0, 77400, 20
700, 0, 0, 0, 77700, 20
701, 0, 0, 0, 78000, 20
702, 2, 0, 0, 78400, 20
703, 0, 1, 1, 78400, 20
704, 0, 0, 0, 78700, 20
705, 0, 0, 0, 79000, 20
706, 0, 0, 0, 79300, 20
707, 0, 0, 0, 79700, 20
708, 0, 1, 0, 80000, 20
709, 0, 1, 0, 80000, 20
710, 6, 1, 1, 80300, 20
711, 2, 0, 0, 80700, 20
712, 2, 1, 0, 81000, 20
713, 2, 1, 1, 81300, 20
714, 4, 0, 0, 81300, 20
715, 1, 0, 0, 81600, 20
716, 4, 0, 0, 82000, 20
717, 1, 0, 0, 82300, 20
718, 3, 0, 0, 82600, 20
719, 1, 0, 0, 83000, 20
720, 0, 0, 0, 83300, 20
721, 0, 0, 0, 83300, 20
722, 3, 1, 0, 83600, 20
723, 0, 0, 0, 83900, 20
724, 1, 0, 0, 83900, 20
725, 0, 0, 0, 84300, 20
726, 1, 0, 0, 84600, 20
727, 1, 0, 0, 84900, 20
728, 0, 1, 1, 85300, 20
729, 0, 0, 0, 85600, 20
730, 0, 0, 0, 85600, 20
731, 0, 0, 0, 85900, 20
732, 0, 0, 0, 86200, 20
733, 1, 0, 0, 86600, 20
734, 0, 0, 0, 86900, 20
735, 0, 0, 0, 87200, 20
736, 0, 0, 0, 87500, 20
737, 0, 0, 0, 87500, 20
738, 0, 0, 0, 87900, 20
739, 1, 0, 0, 88200, 20
740, 0, 0, 0, 88500, 20
741, 0, 0, 0, 88500, 20
742, 0, 0, 0, 88900, 20
743, 0, 0, 0, 89200, 20
744, 0, 0, 0, 89500, 20
745, 1, 0, 0, 89800, 20
746, 1, 1, 0, 90200, 20
747, 1, 1, 1, 90500, 20
748, 1, 2, 1, 90800, 20
749, 0, 1, 0, 91200, 20
750, 2, 1, 1, 91200, 20
751, 1, 0, 0, 91500, 20
752, 0, 0, 0, 91800, 20
753, 0, 0, 0, 92100, 20
754, 0, 0, 0, 92500, 20
755, 0, 0, 0, 92800, 20
756, 0, 0, 0, 93100, 20
757, 0, 0, 0, 93100, 20
758, 0, 1, 1, 93500, 20
759, 0, 0, 0, 93800, 20
760, 2, 0, 0, 94100, 20
761, 2, 0, 0, 94400, 20
762, 0, 0, 0, 94800, 20
763, 1, 0, 0, 95100, 21
764, 2, 0, 0, 95400, 21
765, 1, 1, 0, 95400, 21
766, 1, 1, 1, 95800, 21
767, 3, 0, 0, 96100, 21
768, 2, 0, 0, 96400, 21
769, 0, 0, 0, 96700, 21
770, 3, 0, 0, 97100, 21
771, 2, 0, 0, 97100, 21
772, 2, 1, 1, 97400, 21
773, 0, 0, 0, 97700, 21
774, 0, 0, 0, 98000, 21
775, 0, 0, 0, 98000, 21
776, 2, 0, 0, 98400, 21
777, 0, 0, 0, 98700, 21
778, 1, 0, 0, 99000, 21
779, 1, 0, 0, 99400, 21
780, 0, 1, 0, 99700, 21
781, 2, 0, 0, 100000, 21
782, 0, 0, 0, 100300, 21
783, 4, 0, 0, 100700, 21
784, 2, 1, 1, 101000, 21
785, 0, 0, 0, 101000, 21
786, 2, 0, 0, 101300, 21
787, 2, 0, 0, 101700, 21
788, 3, 0, 0, 102000, 21
789, 4, 0, 0, 102000, 21
790, 2, 0, 0, 102600, 21
791, 1, 0, 0, 103000, 21
792, 2, 0, 0, 103300, 21
793, 1, 0, 0, 103300, 21
794, 0, 1, 1, 103600, 21
795, 0, 0, 0, 104000, 21
796, 1, 0, 0, 104300, 21
797, 0, 0, 0, 104600, 21
798, 1, 0, 0, 104600, 21
799, 1, 0, 0, 104900, 21
800, 0, 0, 0, 105300, 21
801, 0, 0, 0, 105600, 21
802, 0, 0, 0, 105900, 21
803, 0, 0, 0, 106200, 21
804, 0, 0, 0, 106600, 21
805, 2, 0, 0, 106900, 21
806, 0, 0, 0, 106900, 21
807, 1, 0, 0, 107600, 21
808, 0, 0, 0, 107600, 21
809, 0, 0, 0, 107900, 21
810, 0, 1, 0, 108200, 21
811, 0, 0, 0, 108500, 21
812, 1, 0, 0, 108900, 21
813, 0, 0, 0, 109200, 21
814, 2, 1, 0, 109200, 21
815, 2, 0, 0, 109500, 21
816, 1, 2, 2, 109900, 21
817, 0, 1, 0, 110200, 21
818, 1, 0, 0, 110500, 21
819, 1, 1, 0, 110800, 21
820, 1, 1, 0, 110800, 21
821, 1, 0, 0, 111200, 21
822, 1, 0, 0, 111500, 21
823, 2, 0, 0, 111800, 21
824, 0, 0, 0, 112200, 21
825, 1, 0, 0, 112500, 21
826, 2, 0, 0, 112800, 21
827, 0, 0, 0, 113100, 21
828, 0, 1, 1, 113500, 21
829, 0, 1, 0, 113500, 21
830, 0, 0, 0, 113800, 21
831, 0, 0, 0, 114100, 21
832, 0, 1, 0, 114500, 21
833, 0, 1, 1, 114800, 21
834, 2, 1, 1, 115100, 21
835, 0, 1, 0, 115400, 21
836, 1, 0, 0, 115800, 21
837, 0, 1, 1, 115800, 21
838, 0, 0, 0, 116100, 21
839, 1, 0, 0, 116400, 21
840, 1, 0, 0, 116700, 21
841, 0, 1, 0, 117100, 21
842, 0, 1, 0, 117700, 21
843, 2, 0, 0, 118100, 21
844, 1, 1, 0, 118400, 21
845, 2, 0, 0, 118700, 21
846, 0, 1, 0, 118700, 21
847, 3, 0, 0, 119000, 21
848, 2, 0, 0, 119400, 21
849, 0, 0, 0, 119700, 22
850, 0, 0, 0, 120000, 22
851, 0, 1, 1, 120000, 22
852, 5, 0, 0, 120400, 22
853, 3, 1, 0, 120700, 22
854, 6, 0, 0, 121000, 22
855, 2, 1, 0, 121300, 22
856, 2, 0, 0, 121700, 22
857, 0, 2, 1, 122000, 22
858, 2, 0, 0, 122300, 22
859, 0, 1, 1, 122300, 22
860, 4, 1, 0, 122700, 22
861, 4, 0, 0, 123000, 22
862, 4, 0, 0, 123300, 22
863, 0, 0, 0, 123600, 22
864, 4, 0, 0, 124000, 22
865, 1, 0, 0, 124300, 22
866, 2, 0, 0, 124600, 22
867, 0, 0, 0, 125000, 22
868, 0, 0, 0, 125300, 22
869, 2, 0, 0, 125600, 22
870, 2, 2, 2, 125900, 22
871, 0, 0, 0, 125900, 22
872, 3, 0, 0, 126300, 22
873, 1, 0, 0, 126600, 22
874, 0, 0, 0, 126900, 22
875, 1, 1, 0, 126900, 22
876, 1, 0, 0, 127600, 22
877, 1, 0, 0, 127900, 22
878, 0, 0, 0, 128200, 22
879, 2, 0, 0, 128600, 22
880, 1, 0, 0, 128900, 22
881, 6, 0, 0, 129200, 22
882, 0, 1, 0, 129500, 22
883, 3, 0, 0, 129900, 22
884, 1, 1, 0, 129900, 22
885, 1, 0, 0, 130200, 22
886, 0, 0, 0, 130500, 22
887, 1, 0, 0, 130900, 22
888, 1, 0, 0, 131200, 22
889, 0, 0, 0, 131500, 22
890, 2, 0, 0, 132200, 22
891, 0, 0, 0, 132500, 22
892, 1, 1, 0, 132800, 22
893, 1, 1, 1, 133200, 22
894, 2, 1, 1, 133500, 22
895, 0, 0, 0, 133800, 22
896, 0, 0, 0, 133800, 22
897, 1, 0, 0, 134100, 22
898, 2, 0, 0, 134500, 22
899, 2, 0, 0, 134800, 22
900, 2, 0, 0, 135100, 22
901, 2, 1, 0, 135400, 22
902, 3, 0, 0, 135800, 22
903, 1, 3, 1, 136100, 22
